timestamp,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,mag_magnitude,gyro_x,gyro_y,gyro_z,temperature,quat_w,quat_x,quat_y,quat_z,roll,pitch,yaw
0.004106760025024414,0.83688970435,0.34037901484999994,1.4811571894,0.3899,-0.09814000000000002,0.29638000000000003,0.49949431828600416,5.003444449770395,4.984049478457608,3.968333303643858,23.5,0.9992610792936444,0.026588728987304685,0.015555922538074644,0.022985825495948485,3.0884390436359612,1.711480517151562,2.6816064888940505
0.01919865608215332,0.8973084749999999,-0.4354937132,9.7794659662,0.3899,-0.09814000000000002,0.29638000000000003,0.49949431828600416,-0.573755174977486,-0.48884490686796184,-0.13530665026086042,23.5,0.9994300139342339,0.016442944315441008,0.009318455720827198,0.027972186411422222,1.913673534916115,1.0145549198356223,3.2233125023379907
0.033461809158325195,0.9074779710499999,-0.44805603185,9.826724212550001,0.38514000000000004,-0.10542000000000001,0.30156,0.5003844817737657,0.04688390703169768,0.021532999646480044,-0.005345070834232635,24.5,0.9993653013670667,0.009472001725464509,0.0057913559925955186,0.03384871936413077,1.1073210391948685,0.6264919967701773,3.8858119519869474
0.048142433166503906,0.8949156524,-0.42532421714999996,9.842875765099999,0.38514000000000004,-0.10542000000000001,0.30156,0.5003844817737657,0.038484510006474966,0.018173240836390957,-0.007330382858376185,24.5,0.9992015654309692,0.002672433668589147,0.002013300481369418,0.03981251511471709,0.3151827426473359,0.2183314461396806,4.564010317478532
0.06314301490783691,0.8961120637,-0.41216369284999993,9.836893708599998,0.38850000000000007,-0.10710000000000001,0.29512,0.4994982226194604,0.03222314131494531,0.015118914645400881,-0.007941248096574201,24.5,0.9989332288066988,-0.0038079694054911615,-0.0020397252380659867,0.04597546384522631,-0.44664936445725884,-0.2134245401745754,5.271138944857739
0.0771636962890625,0.8853443619999999,-0.4133601041499999,9.835697297299998,0.38850000000000007,-0.10710000000000001,0.29512,0.4994982226194604,0.02138028333693054,0.012370021073509813,-0.010384709049366262,24.5,0.998564646149632,-0.010060031852019783,-0.006362281441521175,0.0522203465524244,-1.1893782335408658,-0.6678330662136235,5.994090460957266
0.09464240074157715,0.8775676885499999,-0.43369909624999997,9.94636534255,0.3831800000000001,-0.10542000000000001,0.29232,0.49334700890955047,0.009773843811168246,0.005192354524683131,-0.010995574287564279,24.5,0.9980951521544705,-0.016076132351395673,-0.010962934159230536,0.058544336096544566,-1.9129648843060192,-1.146093425584661,6.7329325627011
0.1091299057006836,1.040877831,-0.430708068,9.84586679335,0.3896200000000001,-0.10038000000000001,0.3017,0.5028944012414536,0.002138028333693054,0.0015271630954950385,-0.012522737383059314,24.5,0.9975693637622001,-0.02093035652720468,-0.01753283236987412,0.06410838048035149,-2.523545401217401,-1.850792775001796,7.394834543804628
0.12444162368774414,0.8817551281,-0.41874395499999995,9.869196813699999,0.3896200000000001,-0.10038000000000001,0.3017,0.5028944012414536,-0.012675453692608819,-0.0027488935718910697,-0.01114829059711378,24.5,0.9969071228000768,-0.02557710226570727,-0.023478664416989814,0.07050356492658075,-3.1159858686006814,-2.476266020093242,8.158069617618732
0.1387779712677002,0.8961120637,-0.4354937132,9.86500937415,0.38010000000000005,-0.10710000000000001,0.30842,0.5010681754013121,-0.022143864884678056,-0.005345070834232635,-0.014966198335851376,24.5,0.9961242447621479,-0.02998494148269723,-0.028853114170604606,0.07749122585156279,-3.6866041112360914,-3.028657582372498,8.993966299573808
0.15278148651123047,0.8967102693499999,-0.4295116567,9.851848849849999,0.38010000000000005,-0.10710000000000001,0.30842,0.5010681754013121,-0.03054326190990077,-0.010537425358915765,-0.015118914645400881,24.5,0.9952486479333883,-0.03256593057949288,-0.034706547459366015,0.08494141814041496,-4.063480949526177,-3.6436535636038467,9.885698633311918
0.1675882339477539,0.8781658942,-0.44027935839999993,9.86620578545,0.3896200000000001,-0.10514000000000001,0.29652000000000006,0.5007816634023255,-0.03481931857728687,-0.012675453692608819,-0.014355333097653362,24.5,0.9943713529242818,-0.031496460496178436,-0.040597304403419236,0.09265767283351219,-4.034624455068828,-4.295523424564914,10.798517517434812
0.18161416053771973,0.9092725879999999,-0.41874395499999995,9.848857821599998,0.38738000000000006,-0.11382,0.30366000000000004,0.5052006060962319,-0.0319177086958463,-0.013897184169004852,-0.012522737383059314,24.5,0.9933430423149235,-0.031382727869855874,-0.04396447331545254,0.10174404042533985,-4.101793379432374,-4.643610511298616,11.862732851245962
0.19648146629333496,0.87158563205,-0.4342973019,9.8680004024,0.38738000000000006,-0.11382,0.30366000000000004,0.5052006060962319,-0.038637226316024474,-0.0119118721448613,-0.014202616788103858,24.5,0.9924263494898448,-0.028173400367690296,-0.044950777492292586,0.11079543290596745,-3.7905146982770828,-4.759744962316696,12.897949179895598
