Index,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Mag_X (gauss),Mag_Y (gauss),Mag_Z (gauss),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),Temperature (C)
127,6.704688925199999,-6.60718140425,2.76789754255,0.38542000000000004,0.6046600000000001,-0.42910000000000004,0.932333069799721,-0.6287330464153074,-0.46349399948274417,21.5
128,5.84387099485,-6.9816581411500005,3.3457642004499997,0.31010000000000004,0.63546,-0.38514000000000004,0.4680754887692293,-0.8739954395518105,-0.43127085816779887,21.5
129,5.08893546455,-6.936194511749999,4.0654055974,0.25746,0.63546,-0.35448,0.20463985479633517,-1.1154399249495761,-0.3874412773270912,21.5
130,4.7808595548,-7.648059235249999,4.5308095931,0.2079,0.63826,-0.33796000000000004,0.08200865822808356,-1.3161091556976243,-0.6090326424834214,21.5
131,3.30269339365,-8.176274824199998,4.77786852655,0.15554,0.6256600000000001,-0.31472,0.276721952903701,-1.0183123520760917,-0.5645921964045157,21.5
132,2.13978161005,-9.15194823935,4.04327198835,0.10682000000000001,0.6195000000000002,-0.27538000000000007,0.28527406623847323,-1.1612548178144273,-0.7864889941799449,21.5
133,0.5910271822,-8.06799960155,4.8263231842,0.055580000000000004,0.60998,-0.2338,0.5592471255702831,-0.9728028918303395,-1.0091493735031214,21.5
134,-0.7579265585499999,-8.3521472853,3.44745916095,0.01694,0.6013000000000001,-0.19432000000000002,0.7476990515543709,-1.1907290655574816,-0.8726209927658649,21.5
135,-1.8233308212,-9.2757768089,2.9377879471499995,-0.028980000000000002,0.56322,-0.13720000000000002,0.6896668539255594,-0.453720155671576,-1.6103934841995182,22.5
136,-1.8873388257499997,-9.83390268035,2.9575287336,-0.09646,0.5131,-0.09072000000000001,0.0476474885794452,-0.07956519727529152,-1.3570371266568912,22.5
137,-3.72263375995,-8.91505880195,2.7385854657,-0.15162,0.45122,-0.08232,-0.5623014517612731,-0.2452623931365032,-1.300837524742674,21.5
138,-4.573880399899999,-8.38385218475,3.26919387725,-0.16478000000000004,0.41370000000000007,-0.08232,-0.6056728836733323,-0.25656340004316647,-1.0916161806598537,21.5
139,-6.2739808572,-7.3411797368,3.10528552915,-0.1967,0.36386,-0.06776,-0.9552405162321466,-0.19150625217507786,-0.9700539982584484,21.5
140,-6.428916120549999,-6.305685756649999,3.7435709577,-0.20762000000000003,0.32242000000000004,-0.06776,-0.35918876006043304,-0.16417003276571665,-0.697149953093485,21.5
141,-7.040880500499999,-6.391827370249999,3.6658042231999994,-0.22582000000000002,0.2905,-0.07182000000000001,-0.3291036470791808,-0.041691552507014555,-0.6858489461868217,21.5
142,-6.442076644849999,-5.8707902491,4.128815396299999,-0.23086,0.27286,-0.0826,-0.19028452169868182,0.1838704366976026,-0.8856018790775729,21.5
143,-7.7264241754,-4.6366919931499995,4.2520457602,-0.22862000000000005,0.23562000000000002,-0.07154,-0.7052439174996088,-0.17837264955382048,-0.12828170002158323,22.5
144,-7.596613549349999,-4.03489710925,4.53021138745,-0.22806000000000004,0.2177,-0.07266000000000002,-0.7136433145248314,-0.5238169417547982,-0.08613199858592017,22.5
145,-7.9812597822999996,-3.88534569675,4.177270053949999,-0.22442,0.21154000000000003,-0.032060000000000005,-0.5448917924726298,-0.5396994379479466,-0.6032294227205401,21.5
146,-8.37188807175,-2.88753867255,3.5653056739999998,-0.21574000000000002,0.19446000000000002,0.009940000000000001,-0.1580613803837365,-0.7400632360768956,-0.6829473363053812,21.5
147,-8.721838377,-2.90668125335,3.3326036761499997,-0.20846,0.15554,0.031920000000000004,-0.4880813253202143,-0.6333145357017924,-0.8240572063291227,22.5
148,-8.9802632178,-1.80119721215,3.0000013347500003,-0.19222000000000003,0.13314,0.05684,-0.44073926935986807,-0.5137376653245309,-0.8174904050184941,21.5
149,-9.6095755616,-1.5720844482,2.3347966519499996,-0.1799,0.10738,0.07322000000000001,-0.6415612164174658,-0.3214678316017056,-0.5508477285450604,21.5
150,-9.55633525875,-0.9577272456499999,2.40777774125,-0.17458,0.11186000000000001,0.10206000000000001,-0.8793405103860432,-0.004581489286485115,-0.08384125394267762,21.5
151,-9.47378287905,-0.22851455829999998,2.53340092775,-0.17486000000000002,0.11858000000000002,0.10668000000000001,-0.9841038987370028,-0.1348485013322119,-0.2606867404010031,22.5
152,-9.483952375099998,0.27098715944999996,2.25104786095,-0.16982000000000003,0.12474,0.09534000000000001,-0.8113817526365139,0.2014328122957956,-0.5809328415263126,21.5
153,-9.681360239599998,1.0133603711,2.0231315082999997,-0.15946000000000002,0.12250000000000001,0.0917,-1.074511953990309,0.19593502515201341,-0.4725042617461649,22.5
154,-9.3738825355,1.89571370485,2.0303099761,-0.15946000000000002,0.13174,0.09240000000000001,-1.3518447721322082,0.21441369860750342,-0.40149117780564564,21.5
155,-9.362516628149999,2.19601294115,2.2085752598,-0.16982000000000003,0.14546,0.0623,-0.9718865939730424,0.20128009598624608,-0.21548271277434994,22.5
156,-9.45224747565,2.4329023785499997,1.9040885839499997,-0.16870000000000002,0.13846,0.0483,-0.8588765249064098,0.3686571712525023,-0.08170322560898456,21.5
157,-8.916255213249999,3.0149564759999996,2.1140587671,-0.17122000000000004,0.14238000000000003,0.033460000000000004,-0.7296785270275294,0.40301834090114064,-0.14828753657256824,22.5
158,-9.108279226899999,3.3314072648499997,2.0003996936,-0.18046,0.14266000000000004,0.02128,-0.9118690843200875,0.34727688791557176,-0.0276416520284602,22.5
159,-8.7684984177,3.6831521870499997,2.1744775377499996,-0.18158000000000002,0.13510000000000003,-0.013580000000000002,-0.992656012071775,0.5942191604571194,-0.3029891581462157,21.5
160,-8.604590069599999,4.042075577049999,2.4975085887499997,-0.18382,0.1365,-0.04662,-0.40698896494942777,0.9401216015867456,-0.23869559182587452,21.5
161,-8.475377649199999,3.9667016651499996,3.3014969823499998,-0.19054000000000001,0.12838000000000002,-0.08960000000000001,-0.3619376536323241,1.2982413474803323,-0.3402519376762946,22.5
162,-6.7609202562999995,4.689334090349999,4.20837674775,-0.18494000000000002,0.10262,-0.16968,-0.5888740896228868,1.8561140262646698,0.011301006906663285,22.5
163,-5.458028350599999,5.708676517949999,5.62612413825,-0.16478000000000004,0.04942,-0.27608000000000005,-0.8422304471655137,2.0257818461741683,-0.15745051514553846,21.5
164,-4.366901245,6.07836760965,6.2679988007,-0.1169,0.019180000000000003,-0.35448,-0.9257662684890923,1.9246836492523969,0.3420845333908886,22.5
165,-3.2333015382499997,6.786643099249999,5.40957369295,-0.06902000000000001,-0.028700000000000003,-0.42308000000000007,-1.1143709107827295,1.7831156303000069,0.049938233222687756,22.5
166,-1.6761722312999998,7.993223895299999,6.949953241699999,-0.0119,-0.09058000000000001,-0.46802000000000005,-0.48731774377246684,1.2896892341455601,-1.4979942803710833,22.5
167,-0.80578301055,7.394420039649999,5.2235317358,0.06398000000000001,-0.13314,-0.5026,-0.15561791943094444,1.5792393570514194,-1.409113388213272,22.5
168,-0.28115665549999996,7.813762200299999,4.455435681199999,0.14798000000000003,-0.1617,-0.5502,-0.4824308218668827,1.7009542557623738,-0.632550954154045,22.5
169,3.1375886342499997,7.8765737935499995,4.682753828199999,0.24206000000000003,-0.2079,-0.5706400000000001,-0.1934915641992214,1.0804678900627398,-0.2863430804053197,22.5
170,3.445664544,8.262416437799999,5.31386078895,0.27846000000000004,-0.19222000000000003,-0.5765200000000001,1.0709994788706705,-0.47067166603157085,-0.6139195643890055,21.5
171,2.4592234271499995,6.203392590499999,7.0594248756499995,0.24682,-0.10402000000000002,-0.6321,2.395049882664869,-0.975093636473582,-0.40393463875843766,22.5
172,2.59441790405,4.1347974528,8.84686335785,0.19502,0.03122,-0.6410600000000001,2.270586090382023,-0.853226021453078,-0.12843441633113273,22.5
173,1.67198479175,2.1302103196499997,9.275178603249998,0.15022000000000002,0.14798000000000003,-0.6461,1.6337590795605923,-0.5329799203277684,0.05635231822376692,22.5
174,1.07976119825,0.9050851484499998,9.5007021333,0.12418000000000001,0.2373,-0.61782,1.2440270575902583,-0.37476582363448246,-0.17547103967237992,22.5
175,0.6376872229,-0.45284167705,9.4061856406,0.09450000000000001,0.29106,-0.59486,1.1007791592328238,-0.35918876006043304,0.0595593607243065,21.5
176,0.6245266985999999,-1.2963116435499997,9.8201439504,0.07434,0.36162000000000005,-0.54712,1.0670288548223834,-0.4676173398405808,0.25213462706623085,21.5
177,0.11545369045,-2.8480570996499996,9.1956172518,0.05586000000000001,0.42658,-0.49546,1.1100948541153435,-0.2889392576676613,0.08888089215781124,22.5
178,-0.1878365741,-3.978067572499999,9.24885755465,0.047740000000000005,0.47390000000000004,-0.44996,1.0764972660144527,-0.37950002923051707,0.2790126975469435,22.5
179,-0.4013959911499999,-5.146363206949999,8.559724645849998,0.0371,0.51926,-0.38402000000000003,1.274875752119258,-0.4827362544859816,-0.2756529387368544,22.5
180,-1.5744772707999999,-6.129215089899999,7.453642399,0.00882,0.55062,-0.32872,1.024421004458072,-0.20937406039236978,-0.2793181301660425,21.5
181,-1.3902299305999999,-6.871588301549999,7.03071100445,0.00602,0.5637800000000001,-0.2758,0.7744244057255341,-0.01786780821729195,-0.296116924216488,22.5
182,-1.47696974985,-7.3591259063,6.4821564234,0.0021000000000000003,0.5817,-0.22064,0.6220135287951292,-0.09300423251564784,0.031154127148098783,21.5
183,-1.471585899,-7.564908649899999,6.125625855999999,0.0009800000000000002,0.59822,-0.18074,0.4738787085321104,-0.2061670178918302,0.14172073526193957,22.5
184,-1.1772687192,-7.942974620699999,5.5357950851,0.015260000000000001,0.60158,-0.14882,0.5445863598535308,0.06261368691529658,0.11667526049582094,22.5
185,-1.5092728549499999,-8.387441418649999,4.993222560549999,0.012180000000000002,0.6041,-0.10878000000000002,0.455247318767071,-0.14004085585689505,0.04123340357836604,22.5
186,-1.4219348300499999,-8.81216743015,4.70488743725,0.01974,0.6234200000000001,-0.0665,0.5068654313948032,-0.037110063220529434,-0.06276640322484608,21.5
187,-1.7718851352999998,-8.970093721749999,3.9068811001499997,0.020300000000000002,0.6270600000000001,-0.04326000000000001,0.5057964172279568,-0.17119498300499383,-0.10949759394699426,22.5
188,-1.5942180572499998,-9.4468636248,3.83868565605,0.02198,0.6150200000000001,-0.01106,0.3943135112568189,-0.24846943563704277,-0.08017606251348951,21.5
189,-1.9052849952499997,-9.050851484499999,3.08614294835,0.020860000000000004,0.6175400000000001,0.02562,0.23991732230227056,-0.049327367984489744,0.048258353817643214,21.5
190,-1.3686945271999997,-8.924630092349998,3.1310083720999997,0.034300000000000004,0.6223000000000001,0.04256,0.5444336435439812,0.13668109704680595,0.07208209810736582,21.5
191,-1.6319050132,-9.638887638449999,1.7659030788,0.04662,0.6209000000000001,0.061040000000000004,0.6421720816556636,0.16462818169436516,-0.14080443740464255,22.5
192,-1.69591301775,-9.5688975774,1.7629120505499998,0.05698,0.61082,0.10514000000000001,0.34284811493863615,-0.16569719586121168,0.13805554383275148,22.5
193,-1.75214434885,-10.225727381099997,1.03788680275,0.0609,0.6024200000000001,0.11648000000000001,-0.04306599929296009,0.01069014166846527,0.12079860085365754,22.5
194,-1.14317099715,-10.100702400249999,1.2221341429499997,0.05782000000000001,0.59934,0.11032,-0.18127425943526107,0.21471913122660244,0.15775594776463747,22.5
195,-1.2681959779999998,-9.772287498399999,1.8849460031499998,0.05838,0.6150200000000001,0.10262,-0.30360002338441366,0.04550946024575215,0.10506882097005865,21.5
196,-1.5062818266999998,-9.654440985349998,1.9106688460999999,0.062020000000000006,0.61586,0.08120000000000001,-0.38224892280240813,0.14844025288211773,0.08155050929943505,22.5
197,-0.8650053699,-9.579665279099999,2.6225335696,0.050820000000000004,0.61362,0.05656,-0.44913866638509087,0.07070765132142029,0.14599679192932566,22.5
198,-0.8775676885499999,-9.4085784632,3.2051858726999995,0.049980000000000004,0.6200600000000001,0.009940000000000001,-0.7536549876268015,0.022143864884678056,0.024740042147019626,22.5
199,-0.82372918005,-8.921040858449999,3.96909448775,0.03178,0.6293000000000001,-0.025900000000000003,-0.9418014809917903,0.09422596299204387,0.03772092845872745,22.5
200,-0.93738825355,-8.621339827799998,4.52781856485,0.028980000000000002,0.6265000000000002,-0.07532000000000001,-0.673784357732411,0.10522153727960815,0.021532999646480044,22.5
201,-0.81176506705,-8.648259082049998,4.9220360882,0.028700000000000003,0.6323800000000002,-0.11186000000000001,-0.5068654313948032,0.06765332513043021,0.022143864884678056,22.5
202,-0.9535398061,-8.1308111948,5.44546603195,0.030100000000000002,0.6223000000000001,-0.14658000000000002,-0.45448373721932345,0.04550946024575215,0.03665191429188092,22.5
203,-0.5659025448999999,-7.733004437549999,6.128018678599999,0.032900000000000006,0.6153000000000001,-0.18886,-0.6701191663032229,0.08888089215781124,-0.021838432265579053,22.5
204,-0.67298135625,-6.98405096375,6.62632398505,0.030100000000000002,0.6021400000000001,-0.20384000000000002,-0.6992879814271781,0.1905899543177808,-0.11850785621041499,22.5
205,-0.37028929735,-6.7190458608,7.24008298195,0.03458000000000001,0.5805800000000001,-0.2555,-0.8976664675319836,0.31077768993324034,-0.14599679192932566,22.5
206,-0.29611179675,-5.769693494249999,7.952545911099999,0.03178,0.5514600000000001,-0.31976000000000004,-1.205695263893333,0.23701571242082997,-0.08521570072862314,21.5
207,-0.19980068709999999,-4.400400761399999,8.6033936583,0.04018000000000001,0.50554,-0.4083800000000001,-1.3613131833242773,0.29947668302657704,0.03359758810089085,22.5
208,0.3236292566499999,-2.787638329,9.309276325299999,0.05922000000000001,0.44646,-0.47838,-1.5259413650186424,0.31383201612423045,0.14340061466698412,22.5
209,0.6891329087999999,-1.4033904548999998,9.742975421549998,0.08554,0.37842000000000003,-0.5332600000000001,-1.3975069486875098,0.34238996600998767,-0.10934487763744476,22.5
210,0.9894321450999999,0.07836494014999999,9.62692352545,0.10206000000000001,0.30394000000000004,-0.57498,-1.4753922665577568,0.438295808407076,-0.26832255587847825,22.5
211,1.4979069475999998,1.4063814831500001,9.512666246299998,0.1323,0.23814000000000002,-0.6165600000000001,-1.2753339010479066,0.3874412773270912,0.19898935134300352,22.5
212,1.30588293395,2.735594437449999,9.4253282214,0.15694000000000002,0.17402,-0.64232,-1.0867292587542694,0.2858849314766712,0.2026545427721916,22.5
213,1.8867406200999999,3.6041890412499997,8.68654424365,0.17262,0.11466000000000001,-0.63868,-0.9613491686141267,0.2977968036215325,0.32818734922188375,22.5
214,1.7449658810499997,4.73958336495,8.1655071225,0.19614,0.06006,-0.6437200000000001,-1.1249083361416452,0.18157969205436006,0.49480084294039245,22.5
215,2.5519453029,5.801398393699999,7.5314091335,0.20958000000000002,-0.0015400000000000001,-0.64624,-0.968679551472503,0.2107485071783153,0.2747366408795574,21.5
216,1.80119721215,6.3026947284,7.038487677899999,0.21070000000000003,-0.049980000000000004,-0.6371400000000002,-0.8370380926408305,-0.22159136515633007,0.2858849314766712,22.5
217,1.7682959014,6.9523460642999995,6.418746624499999,0.20342000000000002,-0.08862,-0.6174000000000001,-0.7961101216815636,0.10064004799312304,0.08750644537186571,22.5
218,1.7138591872499997,7.616354335799999,5.9054861768,0.2009,-0.13034,-0.5985000000000001,-1.1009318755423734,0.10155634585042006,0.052228977865930316,22.5
219,1.43030970915,7.868198914449999,4.9866422984,0.2121,-0.15862,-0.5775,-0.7486153494116679,0.1342376360940139,0.10797043085149921,22.5
220,1.3639088819999998,8.355138313549999,4.5726839886,0.21966000000000002,-0.20454000000000003,-0.57736,-0.6721044783273665,0.048716502746291725,0.010384709049366262,21.5
221,1.21495567515,8.76670380075,3.6867414209499993,0.21574000000000002,-0.24430000000000002,-0.5411,-0.8432994613323602,0.1751656070532809,0.0919352183488013,22.5
222,1.3310075712499998,9.076574327449999,2.9682964353,0.22806000000000004,-0.27958000000000005,-0.5021800000000001,-0.5455026577108277,0.04718933965079669,0.09941831751672701,22.5
223,1.3507483577,9.3152583818,2.8079773210999996,0.2303,-0.29358000000000006,-0.47978000000000004,-0.4193589860229376,0.08506298441907365,0.041844268816564056,22.5
