Timestamp,Mag_X (Gauss),Mag_Y (Gauss),Mag_Z (Gauss)
1745674199.3504293,0.43050000000000005,0.27706000000000003,-0.36414
1745674199.352456,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.354498,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.3565254,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.3587067,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.3608136,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.362889,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.364889,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.366893,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.370613,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.3726532,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.3746262,0.43442000000000003,0.27706000000000003,-0.36414
1745674199.376583,0.43106000000000005,0.26978,-0.35448
1745674199.3785672,0.43106000000000005,0.26978,-0.35448
1745674199.3805292,0.43106000000000005,0.26978,-0.35448
1745674199.3824992,0.43106000000000005,0.26978,-0.35448
1745674199.3844652,0.43106000000000005,0.26978,-0.35448
1745674199.386428,0.43106000000000005,0.26978,-0.35448
1745674199.3883889,0.43106000000000005,0.26978,-0.35448
1745674199.3903863,0.43106000000000005,0.26978,-0.35448
1745674199.3924882,0.43106000000000005,0.26978,-0.35448
1745674199.394626,0.43106000000000005,0.26978,-0.35448
1745674199.396647,0.43106000000000005,0.26978,-0.35448
1745674199.3986254,0.43106000000000005,0.26978,-0.35448
1745674199.4015906,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4036436,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4056218,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4076223,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4095995,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4116137,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.414583,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4165933,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4186084,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4206164,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.422628,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4247897,0.43218000000000006,0.28098,-0.35784000000000005
1745674199.4268901,0.43218000000000006,0.27090000000000003,-0.36078000000000005
1745674199.4289033,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4312398,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4333444,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4353654,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4373467,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.439345,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4413278,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4433293,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4453301,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.447343,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4493563,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4513795,0.43918000000000007,0.27090000000000003,-0.36078000000000005
1745674199.4533775,0.42574000000000006,0.27454,-0.36358
1745674199.4553878,0.42574000000000006,0.27454,-0.36358
1745674199.4575105,0.42574000000000006,0.27454,-0.36358
1745674199.4596436,0.42574000000000006,0.27454,-0.36358
1745674199.4621277,0.42574000000000006,0.27454,-0.36358
1745674199.464229,0.42574000000000006,0.27454,-0.36358
1745674199.466211,0.42574000000000006,0.27454,-0.36358
1745674199.468188,0.42574000000000006,0.27454,-0.36358
1745674199.4701667,0.42574000000000006,0.27454,-0.36358
1745674199.4721305,0.42574000000000006,0.27454,-0.36358
1745674199.474087,0.42574000000000006,0.27454,-0.36358
1745674199.476043,0.42574000000000006,0.27454,-0.36358
1745674199.4780009,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.4799647,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.481928,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.4838967,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.485866,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.487832,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.4897966,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.4918947,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.494226,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.4962943,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.498312,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.5002787,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.5022361,0.44114000000000003,0.27174,-0.35952000000000006
1745674199.5043464,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5063233,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5082924,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5102546,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5122259,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.514201,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5161715,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5181422,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5201137,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5220835,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5243356,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5268424,0.42798,0.27118000000000003,-0.36050000000000004
1745674199.5291197,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.53121,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5332127,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5352225,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5372107,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.539209,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5411882,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5431874,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5451765,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5471914,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5491934,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5512106,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5532541,0.43022000000000005,0.27426000000000006,-0.36218
1745674199.5587163,0.43302,0.27454,-0.35910000000000003
1745674199.5609612,0.43302,0.27454,-0.35910000000000003
1745674199.5636442,0.43302,0.27454,-0.35910000000000003
1745674199.5656729,0.43302,0.27454,-0.35910000000000003
1745674199.5676825,0.43302,0.27454,-0.35910000000000003
1745674199.5696664,0.43302,0.27454,-0.35910000000000003
1745674199.571667,0.43302,0.27454,-0.35910000000000003
1745674199.5736482,0.43302,0.27454,-0.35910000000000003
1745674199.5756426,0.43302,0.27454,-0.35910000000000003
1745674199.5776289,0.43302,0.27454,-0.35910000000000003
1745674199.5796354,0.43302,0.27874,-0.36106000000000005
1745674199.581639,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.5836613,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.5856743,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.5903974,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.5925546,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.594696,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.5967486,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.598731,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.600728,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.60271,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.604685,0.43470000000000003,0.27874,-0.36106000000000005
1745674199.6066792,0.43946,0.2821,-0.36666000000000004
1745674199.608657,0.43946,0.2821,-0.36666000000000004
1745674199.6106522,0.43946,0.2821,-0.36666000000000004
1745674199.612634,0.43946,0.2821,-0.36666000000000004
1745674199.6146426,0.43946,0.2821,-0.36666000000000004
1745674199.6166368,0.43946,0.2821,-0.36666000000000004
1745674199.619592,0.43946,0.2821,-0.36666000000000004
1745674199.6216831,0.43946,0.2821,-0.36666000000000004
1745674199.6237872,0.43946,0.2821,-0.36666000000000004
1745674199.625903,0.43946,0.2821,-0.36666000000000004
1745674199.6279821,0.43946,0.2821,-0.36666000000000004
1745674199.6299922,0.43946,0.2821,-0.36666000000000004
1745674199.6319697,0.4389,0.28574,-0.35294000000000003
1745674199.6339648,0.4389,0.28574,-0.35294000000000003
1745674199.6359432,0.4389,0.28574,-0.35294000000000003
1745674199.6379385,0.4389,0.28574,-0.35294000000000003
1745674199.6399152,0.4389,0.28574,-0.35294000000000003
1745674199.6418908,0.4389,0.28574,-0.35294000000000003
1745674199.6439111,0.4389,0.28574,-0.35294000000000003
1745674199.645906,0.4389,0.28574,-0.35294000000000003
1745674199.6479104,0.4389,0.28574,-0.35294000000000003
1745674199.6516447,0.4389,0.28574,-0.35294000000000003
1745674199.6537375,0.4389,0.28574,-0.35294000000000003
1745674199.6558506,0.4389,0.28574,-0.35294000000000003
1745674199.657974,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6600242,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6620135,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6639764,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6659386,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6679025,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6698635,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6718178,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6737716,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.675739,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6777072,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.679761,0.43218000000000006,0.27958000000000005,-0.35546000000000005
1745674199.6818602,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.683857,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.6858509,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.687942,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.690075,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.6927292,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.694714,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.6966736,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.6986296,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.7005932,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.7025554,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.7045116,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.7064648,0.43750000000000006,0.28490000000000004,-0.35420000000000007
1745674199.7084308,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7104814,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.712534,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7145162,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.716486,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.718467,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7205374,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7225544,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.724605,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7265797,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7285402,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7305093,0.43190000000000006,0.28798,-0.36806000000000005
1745674199.7324846,0.43190000000000006,0.2829400000000001,-0.35350000000000004
1745674199.7344503,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7364073,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.738362,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7403286,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7423916,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7444065,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.746371,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7483478,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7503357,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7524025,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7548716,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.7572684,0.44142000000000003,0.2829400000000001,-0.35350000000000004
1745674199.759267,0.42966000000000004,0.28574,-0.36092
1745674199.7612367,0.42966000000000004,0.28574,-0.36092
1745674199.763198,0.42966000000000004,0.28574,-0.36092
1745674199.7651558,0.42966000000000004,0.28574,-0.36092
1745674199.7671127,0.42966000000000004,0.28574,-0.36092
1745674199.7690697,0.42966000000000004,0.28574,-0.36092
1745674199.7710252,0.42966000000000004,0.28574,-0.36092
1745674199.773152,0.42966000000000004,0.28574,-0.36092
1745674199.7755835,0.42966000000000004,0.28574,-0.36092
1745674199.7776263,0.42966000000000004,0.28574,-0.36092
1745674199.7796316,0.42966000000000004,0.28574,-0.36092
1745674199.7816157,0.42966000000000004,0.28574,-0.36092
1745674199.7835906,0.43106000000000005,0.28266,-0.35098
1745674199.785644,0.43106000000000005,0.28266,-0.35098
1745674199.7876763,0.43106000000000005,0.28266,-0.35098
1745674199.7897313,0.43106000000000005,0.28266,-0.35098
1745674199.7917955,0.43106000000000005,0.28266,-0.35098
1745674199.7938173,0.43106000000000005,0.28266,-0.35098
1745674199.7958736,0.43106000000000005,0.28266,-0.35098
1745674199.7978852,0.43106000000000005,0.28266,-0.35098
1745674199.799925,0.43106000000000005,0.28266,-0.35098
1745674199.8020618,0.43106000000000005,0.28266,-0.35098
1745674199.806274,0.43106000000000005,0.28266,-0.35098
1745674199.8084195,0.43106000000000005,0.28266,-0.35098
1745674199.8103917,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8123548,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8143113,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8162763,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.81823,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8201823,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8221538,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.826591,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8286357,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8306513,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8326669,0.43134000000000006,0.2793,-0.35322000000000003
1745674199.8348823,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8369439,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.838979,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.841104,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.843082,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8450394,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8469944,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8489478,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8509014,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8528519,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8548212,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8585966,0.42938000000000004,0.28966000000000003,-0.35140000000000005
1745674199.8606498,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8626235,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8646681,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8667598,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.869151,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.872329,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.874386,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.876394,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8783736,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8803685,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.882347,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.884341,0.4333000000000001,0.28490000000000004,-0.35854
1745674199.8863213,0.42826000000000003,0.28462,-0.34636
1745674199.8883226,0.42826000000000003,0.28462,-0.34636
1745674199.8903143,0.42826000000000003,0.28462,-0.34636
1745674199.8923154,0.42826000000000003,0.28462,-0.34636
1745674199.8943439,0.42826000000000003,0.28462,-0.34636
1745674199.897351,0.42826000000000003,0.28462,-0.34636
1745674199.8995447,0.42826000000000003,0.28462,-0.34636
1745674199.9016538,0.42826000000000003,0.28462,-0.34636
1745674199.9038017,0.42826000000000003,0.28462,-0.34636
1745674199.9058704,0.42826000000000003,0.28462,-0.34636
1745674199.9078522,0.42826000000000003,0.28462,-0.34636
1745674199.9098523,0.42826000000000003,0.28462,-0.34636
1745674199.9118319,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9138274,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9158084,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9178085,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9197912,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9218,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9237933,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9266176,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9287398,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.930784,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9329,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.935016,0.42518000000000006,0.28994000000000003,-0.35224
1745674199.9375458,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9395392,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.941502,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9434614,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9454198,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9473772,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9493344,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9512959,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9532726,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.955244,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.957306,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.959473,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.9614844,0.43218000000000006,0.27818,-0.35840000000000005
1745674199.963479,0.43414,0.28602000000000005,-0.3633
1745674199.9655704,0.43414,0.28602000000000005,-0.3633
1745674199.9676197,0.43414,0.28602000000000005,-0.3633
1745674199.9696865,0.43414,0.28602000000000005,-0.3633
1745674199.9717557,0.43414,0.28602000000000005,-0.3633
1745674199.9737833,0.43414,0.28602000000000005,-0.3633
1745674199.9758303,0.43414,0.28602000000000005,-0.3633
1745674199.9778607,0.43414,0.28602000000000005,-0.3633
1745674199.9799182,0.43414,0.28602000000000005,-0.3633
1745674199.9820702,0.43414,0.28602000000000005,-0.3633
1745674199.984216,0.43414,0.28602000000000005,-0.3633
1745674199.9862387,0.43414,0.28602000000000005,-0.3633
1745674199.9893992,0.43162000000000006,0.28266,-0.34608000000000005
1745674199.991485,0.43162000000000006,0.28266,-0.34608000000000005
1745674199.9934957,0.43162000000000006,0.28266,-0.34608000000000005
1745674199.995469,0.43162000000000006,0.28266,-0.34608000000000005
1745674199.997462,0.43162000000000006,0.28266,-0.34608000000000005
1745674199.9994547,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.001459,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.0034468,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.005449,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.007451,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.009466,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.0115044,0.43162000000000006,0.28266,-0.34608000000000005
1745674200.0135841,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0158281,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0179162,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0203977,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0225246,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0245194,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.026482,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0284498,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.030419,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0323796,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0343392,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0363007,0.42994000000000004,0.29414000000000007,-0.35840000000000005
1745674200.0382645,0.42994000000000004,0.28574,-0.35938000000000003
1745674200.0402284,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0421908,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0441535,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0461135,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0481818,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0503058,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0524168,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0544093,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0563655,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.058323,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0602796,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0622349,0.42910000000000004,0.28574,-0.35938000000000003
1745674200.0641887,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0661418,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0681045,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.070073,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0720365,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.074,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0759642,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0779288,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0801022,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0823967,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.084464,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0865107,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0885093,0.42882000000000003,0.28518,-0.36008000000000007
1745674200.0905097,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.0924935,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.0945003,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.0964954,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.0984745,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1004803,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1024747,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1044936,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1064847,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1084857,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1105006,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1145642,0.42406000000000005,0.2933,-0.36106000000000005
1745674200.1167042,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1187937,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.120805,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1227896,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1247928,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1267772,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1287723,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.130752,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1327527,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.134743,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1367614,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1387553,0.42910000000000004,0.28686,-0.35294000000000003
1745674200.1407728,0.43498000000000003,0.28770000000000007,-0.36078000000000005
1745674200.144859,0.43498000000000003,0.28770000000000007,-0.36078000000000005
1745674200.147129,0.43498000000000003,0.28770000000000007,-0.36078000000000005
1745674200.1492825,0.43498000000000003,0.28770000000000007,-0.36078000000000005
